"OrganizationName","Representatives","ConnectedOrganizations"
"""OCHOTNICZA STRAŻ POŻARNA W ŁĘGU""","Marek Mizerny","'KÓŁKO ROLNICZE W ŁĘGU'"
"""OCHOTNICZA STRAŻ POŻARNA W ŁĘGU""","Maciej Kubicki","'KÓŁKO ROLNICZE W ŁĘGU'"
"""NORDBUD""","Waldemar Müller",""
"""NORDBUD""","Maciej Ostrowski",""
"""NORDBUD""","Dariusz Bisewski","'HURTOWNIA MUZYCZNA BIS IWONA I DARIUSZ BISEWSCY'"
"""NORDBUD""","Lubomir Czyczuła","'LAMAK'"
"""CONCEPT PLUS""","Dominik Czubanowski","'MŁYN DĘBOWY GAJ', 'CLEAPPS', 'ENER', 'POLMEGA', 'APRIVIA', 'STOWARZYSZENIE NA RZECZ POPRAWY KOMUNIKACJI ŚREM - POZNAŃ', 'MTM SYSTEM', 'KONSMETAL', 'J.M.WOOD', 'CENTRUM METOD INNOWACYJNYCH', 'TARTAK DOŚWIADCZALNY', 'JUGON'"
"""CONCEPT PLUS""","Lidia Werakso","'NIEPUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ PRZYCHODNIA LEKARSKO- STOMATOLOGICZNA PRZY UNIWERSYTECIE EKONOMICZNYM W POZNANIU'"
"""CONCEPT PLUS""","Beata Kubacka",""
"""CONCEPT PLUS""","Bartosz Trębski",""
"""CONCEPT PLUS""","Paweł Werakso","'FUNDACJA DZIECI AFRYKI'"
"""CONCEPT PLUS""","Michał Paszkowski","'CERAMICA DELL ARTE STUDIO', 'PROGRES INVESTMENTS M.PASZKOWSKI'"
"""CONCEPT PLUS""","Przemysław Kubacki",""
"""RADAN INWESTOR""","Radosław Wesołowski","'KMB CATALYST', 'ERWA TECH', 'INSTYTUT ANALIZ GENETYCZNYCH', 'SAPOTECH', 'AT SILESIA', 'RKRAFT', 'RADAN DEWELOPER 2', 'RADAN PIWNA', 'RADAN SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ, DEWELOPER', 'RADAN', 'RADAN INVESTMENTS', 'ARENA OPERATOR', 'DOLNOŚLĄSKIE ELEKTROWNIE', 'GEO SULIKÓW', 'FUNDACJA FLIGRY', 'ELEKTROWNIE WIATROWE KRZEPIELÓW', 'ELEKTROWNIE WIATROWE MIŁKOWICE', 'ELEKTROWNIE WIATROWE STASZÓW-SZYDŁÓW-GNOJNO-CHMIELNIK-PIERZCHNICA', 'ELEKTROWNIE WIATROWE PARSZOWICE - NIEMSTÓW', 'ELEKTROWNIE WIATROWE KRZECZYN', 'ELEKTROWNIA WIATROWA RUDNIKI', 'FUNDACJA RADAN', 'PRZEDSIĘBIORSTWO PRODUKCJI KRUSZYW MINERALNYCH I LEKKICH', 'FUNDACJA WSPIERANIA RATOWNICTWA GÓRSKIEGO, SPORTU ORAZ DZIAŁALNOŚCI CHARYTATYWNEJ RADAN', 'EUROPRIM'"
"""RADAN INWESTOR""","Tadeusz Wesołowski","'OZE BOBROWICE', 'DOLNOŚLĄSKIE ELEKTROWNIE 2', 'PARK SIEKIERKI', 'KMB CATALYST', 'GLIWICKI KLUB GOLFOWY', 'AT SILESIA', 'RADAN HOLDING', 'PARK JEZIORKI', 'PV JASIEŃ', 'PV LUBSKO', 'PV BOBROWICE', 'PV TRZEBIEL', 'PV LIPINKI', 'PALADIA INVERSIONES', 'ARENA OPERATOR', 'GRAVITA', 'INTESA', 'GEO SULIKÓW', 'DOLNOŚLĄSKIE ELEKTROWNIE', 'EKOWAT 1', 'ELEKTROWNIE WIATROWE KRZEPIELÓW', 'ELEKTROWNIE WIATROWE MIŁKOWICE', 'ELEKTROWNIE WIATROWE STASZÓW-SZYDŁÓW-GNOJNO-CHMIELNIK-PIERZCHNICA', 'ELEKTROWNIE WIATROWE PARSZOWICE - NIEMSTÓW', 'ELEKTROWNIE WIATROWE KRZECZYN', 'ELEKTROWNIA WIATROWA RUDNIKI', 'FUNDACJA RADAN', 'RADAN VICTORIA', 'RADAN NORDWIND', 'RADAN SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ, DEWELOPER', 'FUNDACJA WSPIERANIA RATOWNICTWA GÓRSKIEGO, SPORTU ORAZ DZIAŁALNOŚCI CHARYTATYWNEJ RADAN', 'EUROPRIM', 'RADAN PIWNA', 'PRZEDSIĘBIORSTWO PRODUKCJI KRUSZYW MINERALNYCH I LEKKICH', 'RADAN', 'RADAN DEWELOPER 2'"
"""RADAN INWESTOR""","Stanisław Tomas","'RIKORA', 'ZEFIRO', 'MASIRA', 'POGORAD', 'PORTIKO', 'TINOS', 'JARYSZÓW', 'TUCHOLA', 'TORA', 'DELOS', 'LEROS', 'PV BOBROWICE 1', 'PARK SIEKIERKI', 'GRAVITA', 'INTESA', 'DOLNOŚLĄSKIE ELEKTROWNIE', 'RADAN ENERGY', 'RADAN HOLDING', 'ZŁOTE PIASKI INFRASTRUKTURA', 'PARK JEZIORKI', 'PV LUBSKO', 'PARTIRA', 'ZŁOTE PIASKI KAMPINOS', 'KASTEL', 'BALTO', 'COMPITO', 'ALTARA', 'ABILLA', 'PASADUR', 'VIS', 'KLERO', 'DISTANTA', 'RIVOLTA', 'FONDA', 'WOLARA', 'OTOK', 'COMPERE', 'BINA', 'VENDERA', 'BADARE', 'KOS', 'PAROS', 'ALBA', 'NP', 'PALADIA INVERSIONES', 'NP', 'DENIR', 'FACTORY CENTRUM', 'ASIR', 'BUENO', 'PV BOBROWICE', 'PV TRZEBIEL', 'PV JASIEŃ', 'PV LIPINKI', 'ELEKTROWNIA WIATROWA RUDNIKI', 'ZŁOTE PIASKI', 'ELEKTROWNIE WIATROWE KRZEPIELÓW', 'ELEKTROWNIE WIATROWE MIŁKOWICE', 'ELEKTROWNIE WIATROWE STASZÓW-SZYDŁÓW-GNOJNO-CHMIELNIK-PIERZCHNICA', 'ELEKTROWNIE WIATROWE PARSZOWICE - NIEMSTÓW', 'ELEKTROWNIE WIATROWE KRZECZYN', 'RADAN-WEU', 'RADAN VICTORIA', 'RADAN SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ, DEWELOPER', 'FUNDACJA WSPIERANIA RATOWNICTWA GÓRSKIEGO, SPORTU ORAZ DZIAŁALNOŚCI CHARYTATYWNEJ RADAN', 'LUBUSKIE KRUSZYWA', 'RADAN 3', 'RADAN PIWNA', 'PRZEDSIĘBIORSTWO PRODUKCJI KRUSZYW MINERALNYCH I LEKKICH', 'RADAN', 'RADAN DEWELOPER 2'"
"""OKRĘG POLSKIEGO ZWIĄZKU WĘDKARSKIEGO W BYDGOSZCZY""","Grzegorz Dembek",""
"""OKRĘG POLSKIEGO ZWIĄZKU WĘDKARSKIEGO W BYDGOSZCZY""","Michał Łanino","'AM GROUP HEAT', 'AM GROUP SOLAR'"
"""OKRĘG POLSKIEGO ZWIĄZKU WĘDKARSKIEGO W BYDGOSZCZY""","Dariusz Żurawlew",""
"""OKRĘG POLSKIEGO ZWIĄZKU WĘDKARSKIEGO W BYDGOSZCZY""","Jerzy Burchardt",""
"""OKRĘG POLSKIEGO ZWIĄZKU WĘDKARSKIEGO W BYDGOSZCZY""","Waldemar Maciejewski",""
"""OKRĘG POLSKIEGO ZWIĄZKU WĘDKARSKIEGO W BYDGOSZCZY""","Marek Kitowski",""
"""OKRĘG POLSKIEGO ZWIĄZKU WĘDKARSKIEGO W BYDGOSZCZY""","Adam Wiśniewski",""
"""OKRĘG POLSKIEGO ZWIĄZKU WĘDKARSKIEGO W BYDGOSZCZY""","Piotr Witt",""
"""OKRĘG POLSKIEGO ZWIĄZKU WĘDKARSKIEGO W BYDGOSZCZY""","Henryk Dorosz",""
"""OKRĘG POLSKIEGO ZWIĄZKU WĘDKARSKIEGO W BYDGOSZCZY""","Janusz Kowalski",""
"""OKRĘG POLSKIEGO ZWIĄZKU WĘDKARSKIEGO W BYDGOSZCZY""","Kazimierz Krzemkowski","'OCHOTNICZA STRAŻ POŻARNA W SEROCKU'"
"""OKRĘG POLSKIEGO ZWIĄZKU WĘDKARSKIEGO W BYDGOSZCZY""","Sławomir Krajniewski",""
"""OKRĘG POLSKIEGO ZWIĄZKU WĘDKARSKIEGO W BYDGOSZCZY""","Krzysztof Szarafiński",""
"""OKRĘG POLSKIEGO ZWIĄZKU WĘDKARSKIEGO W BYDGOSZCZY""","Bernard Szymczak",""
"""OKRĘG POLSKIEGO ZWIĄZKU WĘDKARSKIEGO W BYDGOSZCZY""","Jerzy Korólczyk",""
"""OKRĘG POLSKIEGO ZWIĄZKU WĘDKARSKIEGO W BYDGOSZCZY""","Mieczysław Ociński",""
"""OKRĘG POLSKIEGO ZWIĄZKU WĘDKARSKIEGO W BYDGOSZCZY""","Waldemar Wiśniewski",""
"""OKRĘG POLSKIEGO ZWIĄZKU WĘDKARSKIEGO W BYDGOSZCZY""","Tadeusz Gorzkiewicz",""
"""OKRĘG POLSKIEGO ZWIĄZKU WĘDKARSKIEGO W BYDGOSZCZY""","Zdzisław Cieślik",""
"""OKRĘG POLSKIEGO ZWIĄZKU WĘDKARSKIEGO W BYDGOSZCZY""","Piotr Grzelaczyk",""
"""OKRĘG POLSKIEGO ZWIĄZKU WĘDKARSKIEGO W BYDGOSZCZY""","Andrzej Plutowski",""
"""OKRĘG POLSKIEGO ZWIĄZKU WĘDKARSKIEGO W BYDGOSZCZY""","Przemysław Stranz",""
"""OKRĘG POLSKIEGO ZWIĄZKU WĘDKARSKIEGO W BYDGOSZCZY""","Józef Kondziela",""
"""OKRĘG POLSKIEGO ZWIĄZKU WĘDKARSKIEGO W BYDGOSZCZY""","Paweł Kamiński","'MIĘDZYZAKŁADOWA ORGANIZACJA ZWIĄZKOWA PRACOWNIKÓW OCHRONY ZDROWIA W WIĘCBORKU'"
"""OKRĘG POLSKIEGO ZWIĄZKU WĘDKARSKIEGO W BYDGOSZCZY""","Mirosław Milak",""
"""OKRĘG POLSKIEGO ZWIĄZKU WĘDKARSKIEGO W BYDGOSZCZY""","Aleksander Willim","'BRACTWO CZARNEJ WODY'"
"""OKRĘG POLSKIEGO ZWIĄZKU WĘDKARSKIEGO W BYDGOSZCZY""","Wojciech Brążkiewicz",""
"""OKRĘG POLSKIEGO ZWIĄZKU WĘDKARSKIEGO W BYDGOSZCZY""","Kazimierz Goldyszewicz",""
"""OKRĘG POLSKIEGO ZWIĄZKU WĘDKARSKIEGO W BYDGOSZCZY""","Andrzej Grochowski",""
"""OKRĘG POLSKIEGO ZWIĄZKU WĘDKARSKIEGO W BYDGOSZCZY""","Sławomir Kryś","'FUNDACJA ROZWOJU REGIONALNEGO BORY TUCHOLSKIE'"
"""OKRĘG POLSKIEGO ZWIĄZKU WĘDKARSKIEGO W BYDGOSZCZY""","Zygfryd Dziemitko",""
"""OKRĘG POLSKIEGO ZWIĄZKU WĘDKARSKIEGO W BYDGOSZCZY""","Zdzisław Idzikowski",""
"""OKRĘG POLSKIEGO ZWIĄZKU WĘDKARSKIEGO W BYDGOSZCZY""","Józef Karczewski",""
"""OKRĘG POLSKIEGO ZWIĄZKU WĘDKARSKIEGO W BYDGOSZCZY""","Leszek Orzechowski","'NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW HUTY SZKŁA GOSPODARCZEGO ""IRENA"" S.A.'"
"""OKRĘG POLSKIEGO ZWIĄZKU WĘDKARSKIEGO W BYDGOSZCZY""","Jan Czajkowski",""
"""OKRĘG POLSKIEGO ZWIĄZKU WĘDKARSKIEGO W BYDGOSZCZY""","Jerzy Pietryga",""
"""OKRĘG POLSKIEGO ZWIĄZKU WĘDKARSKIEGO W BYDGOSZCZY""","Gerard Balcerek",""
"""OKRĘG POLSKIEGO ZWIĄZKU WĘDKARSKIEGO W BYDGOSZCZY""","Ryszard Chędzelewski",""
"""BELL""","Paweł Płuszewski","'BELL COSMETICS'"
"""BELL""","Krzysztof Pałyska","'BELL MARKETING', 'BELL COSMETICS'"
"""BELL""","Mikołaj Pałyska","'BELL COSMETICS', 'POLSKA FEDERACJA KARATE KONTAKTOWEGO'"
"""STOWARZYSZENIE RODZIN KATOLICKICH ""WSPÓLNOTA PORANKA"" W RADOCZY""","Bożena Litwa",""
"""STOWARZYSZENIE RODZIN KATOLICKICH ""WSPÓLNOTA PORANKA"" W RADOCZY""","Sławomir Hatala","'STOWARZYSZENIE KATOLICKIEJ WSPÓLNOTY <<RODZINA BOGA OJCA>>'"
"""STOWARZYSZENIE RODZIN KATOLICKICH ""WSPÓLNOTA PORANKA"" W RADOCZY""","Henryk Nowakowski",""
"""STOWARZYSZENIE RODZIN KATOLICKICH ""WSPÓLNOTA PORANKA"" W RADOCZY""","Henryk Bajorski",""
"""STOWARZYSZENIE RODZIN KATOLICKICH ""WSPÓLNOTA PORANKA"" W RADOCZY""","Małgorzata Hatala","'STOWARZYSZENIE KATOLICKIEJ WSPÓLNOTY <<RODZINA BOGA OJCA>>'"
"""STOWARZYSZENIE RODZIN KATOLICKICH ""WSPÓLNOTA PORANKA"" W RADOCZY""","Małgorzata Nowakowska",""
"""STOWARZYSZENIE RODZIN KATOLICKICH ""WSPÓLNOTA PORANKA"" W RADOCZY""","Zbigniew Burzyński","'STOWARZYSZENIE KATOLICKIEJ WSPÓLNOTY <<RODZINA BOGA OJCA>>'"
"""STOWARZYSZENIE RODZIN KATOLICKICH ""WSPÓLNOTA PORANKA"" W RADOCZY""","Artur Litwa",""
"""STOWARZYSZENIE RODZIN KATOLICKICH ""WSPÓLNOTA PORANKA"" W RADOCZY""","Jan Kraska",""
"""STOWARZYSZENIE RODZIN KATOLICKICH ""WSPÓLNOTA PORANKA"" W RADOCZY""","Józef Mizera",""
"""PRZEDSIĘBIORSTWO BUDOWNICTWA PRZEMYSŁOWEGO ""PIECOBUD - PŁOCK"" J.DZWONEK, H.PASZKIEWICZ""","Jerzy Dzwonek","'PRZEDSIĘBIORSTWO INWESTYCJI KOMUNALNYCH JERZY I PATRYK DZWONEK', 'PIECOBUD PŁOCK', 'P.B.P.PIECOBUD PŁOCK', 'P.B.P.PIECO-BUD', 'PIECOBUD', 'PIECOBUD'"
"""PRZEDSIĘBIORSTWO BUDOWNICTWA PRZEMYSŁOWEGO ""PIECOBUD - PŁOCK"" J.DZWONEK, H.PASZKIEWICZ""","Henryk Paszkiewicz","'PIECOBUD PŁOCK', 'P.B.P.PIECOBUD PŁOCK', 'P.B.P.PIECO-BUD', 'PIECOBUD', 'PIECOBUD'"
"""PRZEDSIĘBIORSTWO WIELOBRANŻOWE ""HYDRAULIK""""","Monika Wardęga",""
"""PRZEDSIĘBIORSTWO WIELOBRANŻOWE ""HYDRAULIK""""","Józef Szewczyk",""
"""PRZEDSIĘBIORSTWO WIELOBRANŻOWE ""HYDRAULIK""""","Marzena Pomykała",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW KONIECPOLSKICH ZAKŁADÓW PŁYT PILŚNIOWYCH SPÓŁKA AKCYJNA W KONIECPOLU""","Piotr Następniak",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW KONIECPOLSKICH ZAKŁADÓW PŁYT PILŚNIOWYCH SPÓŁKA AKCYJNA W KONIECPOLU""","Jan Pudło",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW KONIECPOLSKICH ZAKŁADÓW PŁYT PILŚNIOWYCH SPÓŁKA AKCYJNA W KONIECPOLU""","Jerzy Szyndler",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW KONIECPOLSKICH ZAKŁADÓW PŁYT PILŚNIOWYCH SPÓŁKA AKCYJNA W KONIECPOLU""","Anna Piątkowska",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW KONIECPOLSKICH ZAKŁADÓW PŁYT PILŚNIOWYCH SPÓŁKA AKCYJNA W KONIECPOLU""","Grzegorz Pawlik",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW KONIECPOLSKICH ZAKŁADÓW PŁYT PILŚNIOWYCH SPÓŁKA AKCYJNA W KONIECPOLU""","Zbigniew Wąsek",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW KONIECPOLSKICH ZAKŁADÓW PŁYT PILŚNIOWYCH SPÓŁKA AKCYJNA W KONIECPOLU""","Mieczysław Duda",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW KONIECPOLSKICH ZAKŁADÓW PŁYT PILŚNIOWYCH SPÓŁKA AKCYJNA W KONIECPOLU""","Jarzy Piątek",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW KONIECPOLSKICH ZAKŁADÓW PŁYT PILŚNIOWYCH SPÓŁKA AKCYJNA W KONIECPOLU""","Alina Walasek",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW KONIECPOLSKICH ZAKŁADÓW PŁYT PILŚNIOWYCH SPÓŁKA AKCYJNA W KONIECPOLU""","Stanisław Sosnowski",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW KONIECPOLSKICH ZAKŁADÓW PŁYT PILŚNIOWYCH SPÓŁKA AKCYJNA W KONIECPOLU""","Arkadiusz Czarnecki",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW KONIECPOLSKICH ZAKŁADÓW PŁYT PILŚNIOWYCH SPÓŁKA AKCYJNA W KONIECPOLU""","Danuta Piekarska",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW KONIECPOLSKICH ZAKŁADÓW PŁYT PILŚNIOWYCH SPÓŁKA AKCYJNA W KONIECPOLU""","Zbigniew Kulwas",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW KONIECPOLSKICH ZAKŁADÓW PŁYT PILŚNIOWYCH SPÓŁKA AKCYJNA W KONIECPOLU""","Jan Pietraszek",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW KONIECPOLSKICH ZAKŁADÓW PŁYT PILŚNIOWYCH SPÓŁKA AKCYJNA W KONIECPOLU""","Stanisław Fornal",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW KONIECPOLSKICH ZAKŁADÓW PŁYT PILŚNIOWYCH SPÓŁKA AKCYJNA W KONIECPOLU""","Mieczysław Znojek",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW KONIECPOLSKICH ZAKŁADÓW PŁYT PILŚNIOWYCH SPÓŁKA AKCYJNA W KONIECPOLU""","Władysław Kościański",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW KONIECPOLSKICH ZAKŁADÓW PŁYT PILŚNIOWYCH SPÓŁKA AKCYJNA W KONIECPOLU""","Janusz Idziak",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW KONIECPOLSKICH ZAKŁADÓW PŁYT PILŚNIOWYCH SPÓŁKA AKCYJNA W KONIECPOLU""","Bożena Drygała",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW KONIECPOLSKICH ZAKŁADÓW PŁYT PILŚNIOWYCH SPÓŁKA AKCYJNA W KONIECPOLU""","Danuta Supierz",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW KONIECPOLSKICH ZAKŁADÓW PŁYT PILŚNIOWYCH SPÓŁKA AKCYJNA W KONIECPOLU""","Krzysztof Pawlik",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW KONIECPOLSKICH ZAKŁADÓW PŁYT PILŚNIOWYCH SPÓŁKA AKCYJNA W KONIECPOLU""","Danuta Mruk",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW KONIECPOLSKICH ZAKŁADÓW PŁYT PILŚNIOWYCH SPÓŁKA AKCYJNA W KONIECPOLU""","Andrzej Chruściel",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW KONIECPOLSKICH ZAKŁADÓW PŁYT PILŚNIOWYCH SPÓŁKA AKCYJNA W KONIECPOLU""","Stanisław Bugała",""
"""QUANTUM""","Jerzy Szynka",""
"""QUANTUM""","Michał Frelek",""
"""QUANTUM""","Piotr Frelek",""
"""QUANTUM""","Leopold Kutyła","'QUANTUM SOFTWARE'"
"""DORADCY PODATKOWI PIOTR MACIEJEWSKI , MONIKA MACIEJEWSKA""","Iwona Maciejewska",""
"""DORADCY PODATKOWI PIOTR MACIEJEWSKI , MONIKA MACIEJEWSKA""","Monika Maciejewska Dzierżawa",""
"""DORADCY PODATKOWI PIOTR MACIEJEWSKI , MONIKA MACIEJEWSKA""","Piotr Maciejewski",""
"""RISMOT I STANISŁAW BRZYŚ ROBERT GAZDA""","Jan Zawada","'RZESZOWSKIE ZAKŁADY DROBIARSKIE ""RES-DROB""', 'ROZBRAT', 'ARGUS', 'ABM', 'FIRMA HANDLOWA ""ELA"" HURTOWNIA MATERIAŁÓW BUDOWLANYCH, JASIELSKIE PRZEDSIĘBIORSTWO INŻYNIERYJNO-BUDOWLANE', 'MILOMAX', 'PODKARPACKIE STOWARZYSZENIE DORADCÓW RESTRUKTURYZACYJNYCH'"
"""RISMOT I STANISŁAW BRZYŚ ROBERT GAZDA""","Halina Gazda",""
"""RISMOT I STANISŁAW BRZYŚ ROBERT GAZDA""","Robert Gazda",""
"""RISMOT I STANISŁAW BRZYŚ ROBERT GAZDA""","Stanisław Brzyś",""
"""RISMOT I STANISŁAW BRZYŚ ROBERT GAZDA""","Lucyna Brzyś","'SPÓŁDZIELNIA OGRODNICZO - PSZCZELARSKA ""SOPEX""'"
"""G CITY POLAND""","Eshel Pesti",""
"""G CITY POLAND""","Łukasz Dunaj","'ATRIUM MOLO', 'CH PROMENADA', 'ATRIUM RESIDENTIAL 11', 'ATRIUM RESIDENTIAL 10', 'URBAN HOME WARSZAWA OSTROBRAMSKA', 'ATRIUM RESIDENTIAL 5', 'ATRIUM RESIDENTIAL 6', 'ATRIUM RESIDENTIAL 7', 'ATRIUM RESIDENTIAL 9', 'ATRIUM RESIDENTIAL 12', 'URBAN HOME WARSZAWA RUBIKON', 'PROJEKT ECHO - 35', 'ATRIUM JASTRZĘBIE', 'URBAN HOME WROCŁAW TRAUGUTTA', 'MD POLAND II', 'ATRIUM POLAND 1', 'GALERIA DOMINIKAŃSKA', 'URBAN HOME 4', 'FOCUS BYDGOSZCZ', 'G CITY RETAIL 1', 'CH TARGÓWEK', 'CH BIAŁA', 'CH PLEJADA', 'SANDROCK INVESTMENTS', 'CH KING CROSS PRAGA', 'ATRIUM RELAX HERITAGE', 'GALERIA KASZTANOWA', 'WARS SAWA JUNIOR', 'ATRIUM KALISZ', 'URBAN HOME KRAKÓW WROCŁAWSKA', 'CH REDUTA', 'CH CHMIELNA', 'CENTRUM HANDLOWE NEPTUNCITY', 'ATRIUM GALERIA LUBLIN', 'ATRIUM GDAŃSK 1'"
"""PRZEDSIĘBIORSTWO PRODUKCYJNO-USŁUGOWO-HANDLOWE ""MIX"" BRODA""","Artur Broda","'KOMBI-2'"
"""PRZEDSIĘBIORSTWO PRODUKCYJNO-USŁUGOWO-HANDLOWE ""MIX"" BRODA""","Kamil Broda",""
"""PRZEDSIĘBIORSTWO PRODUKCYJNO-USŁUGOWO-HANDLOWE ""MIX"" BRODA""","Urszula Broda","'KOMBI-2'"
"""HB ŁEBA""","Henryk Malinowski","'PRZEDSIĘBIORSTWO USŁUGOWO HANDLOWE ""Ł & M""'"
"""JUBEX - TRANSPORT SPEDYCJA - JÓŹWICKI, BASZTON""","Winfryd Baszton",""
"""JUBEX - TRANSPORT SPEDYCJA - JÓŹWICKI, BASZTON""","Bronisław Jóźwicki",""
"""HENRYK CHWALIŃSKI-ZENON PURC PRZEDSIĘBIORSTWO USŁUGOWO HANDLOWE HENZEN SPÓŁKA JAWNA W LUBLINIE""","Jarosław Purc",""
"""HENRYK CHWALIŃSKI-ZENON PURC PRZEDSIĘBIORSTWO USŁUGOWO HANDLOWE HENZEN SPÓŁKA JAWNA W LUBLINIE""","Henryk Chwaliński",""
"""OCHOTNICZA STRAŻ POŻARNA BUKOWNO-BÓR""","Krzysztof Kołodziejczyk",""
"""OCHOTNICZA STRAŻ POŻARNA BUKOWNO-BÓR""","Błażej Ślusarczyk",""
"""OCHOTNICZA STRAŻ POŻARNA BUKOWNO-BÓR""","Weronika Śmietana",""
"""OCHOTNICZA STRAŻ POŻARNA BUKOWNO-BÓR""","Mariusz Starczynowski",""
"""OCHOTNICZA STRAŻ POŻARNA BUKOWNO-BÓR""","Mateusz Ślusarczyk",""
"""OCHOTNICZA STRAŻ POŻARNA BUKOWNO-BÓR""","Rufin Ślusarczyk",""
"""OCHOTNICZA STRAŻ POŻARNA BUKOWNO-BÓR""","Damian Wiernek",""
"""OCHOTNICZA STRAŻ POŻARNA BUKOWNO-BÓR""","Antoni Spyra",""
"""OCHOTNICZA STRAŻ POŻARNA BUKOWNO-BÓR""","Adam Ślusarczyk",""
"""OCHOTNICZA STRAŻ POŻARNA BUKOWNO-BÓR""","Kazimierz Banek",""
"""OCHOTNICZA STRAŻ POŻARNA BUKOWNO-BÓR""","Zygmunt Gut",""
"""OCHOTNICZA STRAŻ POŻARNA BUKOWNO-BÓR""","Zygmunt Słota",""
"""OCHOTNICZA STRAŻ POŻARNA BUKOWNO-BÓR""","Stanisław Fordymacki",""
"""SU YING""","Ying Su",""
"""SU YING""","Ying Su",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW GOSPODARSTWA POMOCNICZEGO PRZY ZAKŁADZIE KARNYM W TARNOWIE""","Bogdan Jamrosz",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW GOSPODARSTWA POMOCNICZEGO PRZY ZAKŁADZIE KARNYM W TARNOWIE""","Jan Gębala",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW GOSPODARSTWA POMOCNICZEGO PRZY ZAKŁADZIE KARNYM W TARNOWIE""","Aleksander Błażej",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW GOSPODARSTWA POMOCNICZEGO PRZY ZAKŁADZIE KARNYM W TARNOWIE""","Władysław Pióro",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW GOSPODARSTWA POMOCNICZEGO PRZY ZAKŁADZIE KARNYM W TARNOWIE""","Zbigniew Mleczko",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW GOSPODARSTWA POMOCNICZEGO PRZY ZAKŁADZIE KARNYM W TARNOWIE""","Elżbieta Durał",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW GOSPODARSTWA POMOCNICZEGO PRZY ZAKŁADZIE KARNYM W TARNOWIE""","Maria Urbańczyk",""
